"model","video","segment","title_number","start","generated_title"
"mistral-7b-v0.3","five_puzzles","3","7","290","From Rhombus Tilings to Cube Stacks: A Three-Dimensional Perspective"
"mistral-7b-v0.3","five_puzzles","3","8","290","From Rhombus Tilings to Cubes: A Three-Dimensional Perspective"
"mistral-7b-v0.3","five_puzzles","3","9","290","From Rhombus Tilings to Cubes: A 3D Perspective on a 2D Puzzle"
"mistral-7b-v0.3","five_puzzles","3","10","290","From Rhombus Tilings to Cubes: A 3D Perspective on a 2D Puzzle"
"mistral-7b-v0.3","five_puzzles","4","1","391","Leveraging Three Dimensions to Solve a Two-Dimensional Puzzle"
"mistral-7b-v0.3","five_puzzles","4","2","391","Proving Two-Dimensional Limitations through Three-Dimensions"
"mistral-7b-v0.3","five_puzzles","4","3","391","Proving Optimal Coverage of Circles via Three-Dimensional Analysis"
"mistral-7b-v0.3","five_puzzles","4","4","391","Proving the Minimum Coverage Area of a Circle"
"mistral-7b-v0.3","five_puzzles","4","5","391","Hemispherical Projection Unlocks Puzzle's Minimum Coverage"
"mistral-7b-v0.3","five_puzzles","4","6","391","Proving Two-Dimensional Coverage Limit Using Three-Dimensions"
"mistral-7b-v0.3","five_puzzles","4","7","391","Proving Two-Dimensional Coverage Limit via Three-Dimensions"
"mistral-7b-v0.3","five_puzzles","4","8","391","Proving Two-Dimensional Coverage Limit via Three-Dimensions"
"mistral-7b-v0.3","five_puzzles","4","9","391","Proving the Minimum Coverage of a Circle with Strips"
"mistral-7b-v0.3","five_puzzles","4","10","391","Proving Optimal Coverage on a Circle Using Three-Dimensional Analysis"
"mistral-7b-v0.3","five_puzzles","5","1","628","The Enigma of Intersecting External Tangents: A 3-Dimensional Perspective"
"mistral-7b-v0.3","five_puzzles","5","2","628","Three Circles' Intersection Points Always Lie on a Line - A Geometric Puzzle"
"mistral-7b-v0.3","five_puzzles","5","3","628","Three Circles' Intersection Points Always Line Up: A 3-Dimensional Puzzle"
"mistral-7b-v0.3","five_puzzles","5","4","628","Three Circles' External Tangent Intersection Points Always Line Up"
"mistral-7b-v0.3","five_puzzles","5","5","628","Three Circles' Intersection Points Always Line Up: A Geometric Puzzle Solved in Three Dimensions"
"mistral-7b-v0.3","five_puzzles","5","6","628","Three Circles' Intersection Points Always Lie on a Line: A Geometric Puzzle"
"mistral-7b-v0.3","five_puzzles","5","7","628","Three Circles' External Tangent Intersection Points Always Lie on a Line - A 3-Dimensional Perspective"
"mistral-7b-v0.3","five_puzzles","5","8","628","Three Circles' External Tangent Intersection Points Always Lie on a Line - A Geometric Puzzle"
"mistral-7b-v0.3","five_puzzles","5","9","628","Three Circles' External Tangent Intersection Points Always Lie on a Line - A Geometric Puzzle"
"mistral-7b-v0.3","five_puzzles","5","10","628","Three Circles' Intersection Points Always Lie on a Line: A 3-Dimensional Puzzle"
"mistral-7b-v0.3","five_puzzles","6","1","1000","Four-Dimensional Puzzle Solutions and Insights"
"mistral-7b-v0.3","five_puzzles","6","2","1000","Exploring Three-Dimensional Puzzles and Four-Dimensions Insights"
"mistral-7b-v0.3","five_puzzles","6","3","1000","Four-Dimensional Puzzle Insights & Rhombic Dodecahedral Tessellation"
"mistral-7b-v0.3","five_puzzles","6","4","1000","Exploring Multidimensional Puzzles: Tetrahedral Volumes & Hypercubic Tilings"
"mistral-7b-v0.3","five_puzzles","6","5","1000","Exploring Multidimensional Puzzles: Tetrahedral Volumes & Hypercubic Tilings"
"mistral-7b-v0.3","five_puzzles","6","6","1000","Exploring Four-Dimensional Puzzles: Tetrahedral Volume & Rhombic Dodecahedral Tessellation"
"mistral-7b-v0.3","five_puzzles","6","7","1000","Exploring Multidimensional Puzzles: Tetrahedral Volumes & Hypercubic Tilings"
"mistral-7b-v0.3","five_puzzles","6","8","1000","Exploring Multidimensional Puzzles: Tetrahedral Volumes & Rhombic Dodecahedral Tessellations"
"mistral-7b-v0.3","five_puzzles","6","9","1000","Exploring Four-Dimensional Puzzles: Tetrahedral Volume & Rhombic Dodecahedral Tessellation"
"mistral-7b-v0.3","five_puzzles","6","10","1000","Exploring Three-Dimensional Puzzles and Four-Dimensions Insights"
"mistral-7b-v0.3","five_puzzles","7","1","1340","Exploring 4-Dimensional Space Through a Rhombi-Dodecahedral Puzzle"
"mistral-7b-v0.3","five_puzzles","7","2","1340","Exploring 4-Dimensional Space Through Rhombus Tessellation"
"mistral-7b-v0.3","five_puzzles","7","3","1340","Exploring 4-Dimensional Puzzles: A Projection of Hypercubic Magic"
"mistral-7b-v0.3","five_puzzles","7","4","1340","Exploring 4-Dimensional Puzzles: A Projection of Hypercubic Magic"
"mistral-7b-v0.3","five_puzzles","7","5","1340","Exploring 4-Dimensional Puzzles: A Projection of Hypercubic Magic"
"mistral-7b-v0.3","five_puzzles","7","6","1340","Exploring Hypercubic Projections and a 4-Dimensional Puzzle"
"mistral-7b-v0.3","five_puzzles","7","7","1340","Exploring Hypercubic Projections: A Puzzle in 3 & 4 Dimensions"
"mistral-7b-v0.3","five_puzzles","7","8","1340","Exploring Hypercubic Projections: A Puzzle in Four Dimensions"
"mistral-7b-v0.3","five_puzzles","7","9","1340","Exploring Hypercubic Projections: A 4-Dimensional Puzzle"
"mistral-7b-v0.3","five_puzzles","7","10","1340","Exploring 4-Dimensional Space Through Rhombus Tilings"
"mistral-7b-v0.3","five_puzzles","8","1","1614","The Limits of Intuitive Thinking in Higher Dimensions"
"mistral-7b-v0.3","five_puzzles","8","2","1614","The Limits of Intuitive Thinking in Higher Dimensions"
"mistral-7b-v0.3","five_puzzles","8","3","1614","The Limits of Intuitive Thinking in High-Dimensional Geometry"
"mistral-7b-v0.3","five_puzzles","8","4","1614","The Limits of Intuitive Thinking in Higher Dimensions"
"mistral-7b-v0.3","five_puzzles","8","5","1614","Higher Dimensions: Analysis vs. Intuitively Elusive Solutions"
"mistral-7b-v0.3","five_puzzles","8","6","1614","Higher Dimensions: A Mystery Beyond Our Intuitive Reach"
"mistral-7b-v0.3","five_puzzles","8","7","1614","The Limits of Intuitive Thinking in Higher Dimensions"
"mistral-7b-v0.3","five_puzzles","8","8","1614","The Limits of Intuitive Understanding in Higher Dimensions"
"mistral-7b-v0.3","five_puzzles","8","9","1614","Higher Dimensions: Analysis vs Intuitive Understanding"
"mistral-7b-v0.3","five_puzzles","8","10","1614","Higher Dimensions: A Mystery Beyond Our Intuitive Reach"
"tinyllama","five_puzzles","1","1","0","How to Tile an Infinite Plane"
"tinyllama","five_puzzles","1","2","0","Puzzling with Rhombi and Hexagons"
"tinyllama","five_puzzles","1","3","0","Tiling Patterns and Hexagonal Rotation Steps"
"tinyllama","five_puzzles","1","4","0","Puzzling with Rhombuses and Hexagons"
"tinyllama","five_puzzles","1","5","0","How to Tile an Infinite Plane"
"tinyllama","five_puzzles","1","6","0","How to Tile the Infinite Plane"
"tinyllama","five_puzzles","1","7","0","How to Tile the Plane"
"tinyllama","five_puzzles","1","8","0","How to Generate New Tiling Patterns"
"tinyllama","five_puzzles","1","9","0","Tiling Patterns and Hexagonal Rotations"
"tinyllama","five_puzzles","1","10","0","How to Tile an Infinite Plane"
"tinyllama","five_puzzles","2","1","114","A Fundamental Pattern"
"tinyllama","five_puzzles","2","2","114","How to Tile a Hexagon"
"tinyllama","five_puzzles","2","3","114","How to Tile the Finite Hexagon"
"tinyllama","five_puzzles","2","4","114","How to Tile a Hexagon Using Cubes"
"tinyllama","five_puzzles","2","5","114","Tiling the Hexagon"
"tinyllama","five_puzzles","2","6","114","A Tiling Problem with Two Fundamental Patterns"
"tinyllama","five_puzzles","2","7","114","The Tiling Problem"
"tinyllama","five_puzzles","2","8","114","How to Tile the Finite Hexagon"
"tinyllama","five_puzzles","2","9","114","Tiling the Hexagon with Rhombuses"
"tinyllama","five_puzzles","2","10","114","The Tiling Problem"
"tinyllama","five_puzzles","3","1","290","Rhombus Tiling Patterns"
"tinyllama","five_puzzles","3","2","290","The Rhombus Tiling Pattern"
"tinyllama","five_puzzles","3","3","290","The Rhombus Tiling Pattern"
"tinyllama","five_puzzles","3","4","290","The Big Picture"
"tinyllama","five_puzzles","3","5","290","The Rhombus Tiling Pattern - A Puzzling Exercise"
"tinyllama","five_puzzles","3","6","290","The Rhombus Tiling Pattern"
"tinyllama","five_puzzles","3","7","290","The Rhombus Tiling Pattern"
"tinyllama","five_puzzles","3","8","290","The Rhombus Tiling Pattern"
"tinyllama","five_puzzles","3","9","290","How to Identify and Rotate a Stack of Cubes to Get to Another Rhombic Tiling"
"tinyllama","five_puzzles","3","10","290","The Rhombus Tiling Pattern"
"tinyllama","five_puzzles","4","1","391","How to Solve a Puzzle Using Intuition"
"tinyllama","five_puzzles","4","2","391","How to Solve a Rubik's Cube in Under 30 Seconds"
"tinyllama","five_puzzles","4","3","391","The Magic of Three-Dimensional Creativity"
"tinyllama","five_puzzles","4","4","391","How to Solve a Rubik's Cube Using Only One Color"
"tinyllama","five_puzzles","4","5","391","How to Solve a Rubik's Cube"
"tinyllama","five_puzzles","4","6","391","How to Solve a Rubik's Cube in Under a Minute"
"tinyllama","five_puzzles","4","7","391","How to Solve the Rubik's Cube"
"tinyllama","five_puzzles","4","8","391","The Mathematical Mind"
"tinyllama","five_puzzles","4","9","391","How to Solve a Rubik's Cube in Under a Minute"
"tinyllama","five_puzzles","4","10","391","Creating a Brief, Engaging Chapter Title for This Transcript"
"tinyllama","five_puzzles","5","1","628","How to Solve the Most Difficult Problems"
"tinyllama","five_puzzles","5","2","628","The Puzzle of Three Circles"
"tinyllama","five_puzzles","5","3","628","How to Solve a Complex Problem Using Mathematics"
"tinyllama","five_puzzles","5","4","628","The Three Dimensional Intersection Problem"
"tinyllama","five_puzzles","5","5","628","How to Solve the 2D Problem Using Three Cones"
"tinyllama","five_puzzles","5","6","628","How to Solve the International Mathematical Olympiads"
"tinyllama","five_puzzles","5","7","628","How to Solve the International Mathematical Olympiads"
"tinyllama","five_puzzles","5","8","628","How to Solve a Puzzle"
"tinyllama","five_puzzles","5","9","628","How to Solve Problems Using Concepts from Algebra and Geometry"
"tinyllama","five_puzzles","5","10","628","Explanation of a Puzzle"
"tinyllama","five_puzzles","6","1","1000","Transformations and Geometry"
"tinyllama","five_puzzles","6","2","1000","Exploring the Intersection of External Tangents"
"tinyllama","five_puzzles","6","3","1000","The Power of Three"
"tinyllama","five_puzzles","6","4","1000","How to Find the Volume of a Tetrahedral Shape"
"tinyllama","five_puzzles","6","5","1000","A Tale of Two Dimensions: Shape Shifters and Stepping Stones"
"tinyllama","five_puzzles","6","6","1000","How to Solve Linear Algebra Puzzles"
"tinyllama","five_puzzles","6","7","1000","How to Solve Linear Algebra Puzzles"
"tinyllama","five_puzzles","6","8","1000","How to Solve Linear Algebra Puzzles"
"tinyllama","five_puzzles","6","9","1000","How to Find a Three-Dimensional Tiling Pattern Using Linear Algebra"
"tinyllama","five_puzzles","6","10","1000","Finding the Right Shape"
"tinyllama","five_puzzles","7","1","1340","Mathematics in the Real World"
"tinyllama","five_puzzles","7","2","1340","The Bizarre World of Three Dimensional Geometry"
"tinyllama","five_puzzles","7","3","1340","The Geometry of Tessellation"
"tinyllama","five_puzzles","7","4","1340","Mathematics in the Real World"
"tinyllama","five_puzzles","7","5","1340","Mathematics: A Brief Introduction"
"tinyllama","five_puzzles","7","6","1340","The Magic of Complex Numbers"
"tinyllama","five_puzzles","7","7","1340","Mathematical Concepts: Tessellation"
"tinyllama","five_puzzles","7","8","1340","Mathematical Concepts in Nature"
"tinyllama","five_puzzles","7","9","1340","The Bizarre World of Constructs in Higher Dimensions"
"tinyllama","five_puzzles","7","10","1340","Mathematical Puzzles: Tessellation"
"tinyllama","five_puzzles","8","1","1614","How Four Dimensions Complicate Our Understanding"
"tinyllama","five_puzzles","8","2","1614","The 4th Dimension"
"tinyllama","five_puzzles","8","3","1614","How to Solve Problems in Higher Dimensions"
"tinyllama","five_puzzles","8","4","1614","Squint Your Eyes and Think About Rhombuses"
"tinyllama","five_puzzles","8","5","1614","How to Solve Problems in Higher Dimensions Using Analytic Approaches"
"tinyllama","five_puzzles","8","6","1614","Four Dimensional Geometries: Analysing High Dimensions"
"tinyllama","five_puzzles","8","7","1614","The Fourth Dimension"
"tinyllama","five_puzzles","8","8","1614","Analyzing Puzzle Solutions"
"tinyllama","five_puzzles","8","9","1614","Four Dimensional Geometries: Analogies, Analogues, and Analogous"
"tinyllama","five_puzzles","8","10","1614","How Do We Explain Four Dimensions?"
