"model","video","segment","title_number","start","generated_title"
"tinyllama","stanford_prison","6","8","763","After Their Interaction With The Warden, The Prisoners Were Left In Their Sails To Settle In For The Night"
"tinyllama","stanford_prison","6","9","763","The Effects of Psychological Methods on Prisoners"
"tinyllama","stanford_prison","6","10","763","The Effects of Psychological Manipulation on Prisoners"
"tinyllama","stanford_prison","7","1","1006","The Effectiveness of Psychological Control"
"tinyllama","stanford_prison","7","2","1006","The Prison Break"
"tinyllama","stanford_prison","7","3","1006","Parallels between Zimbardi’s Experiment and Modern Confinement Practices"
"tinyllama","stanford_prison","7","4","1006","The Influence of Social Support on Coping Strategies among Individuals with Mental Illness"
"tinyllama","stanford_prison","7","5","1006","Zimbardo Experiment - Transcript"
"tinyllama","stanford_prison","7","6","1006","The Influence of Social Media on Political Discourse"
"tinyllama","stanford_prison","7","7","1006","The Effectiveness of Correctional Facilities"
"tinyllama","stanford_prison","7","8","1006","The Experiment: A Study in Correctional Psychology"
"tinyllama","stanford_prison","7","9","1006","The Prison Break"
"tinyllama","stanford_prison","7","10","1006","The Study of Prison Life"
"tinyllama","stanford_prison","8","1","1221","The Prison Break"
"tinyllama","stanford_prison","8","2","1221","The Prisoner's Chain"
"tinyllama","stanford_prison","8","3","1221","The Prison Experiment"
"tinyllama","stanford_prison","8","4","1221","Prison Overpopulation Experiment"
"tinyllama","stanford_prison","8","5","1221","The Paroles Board Meeting"
"tinyllama","stanford_prison","8","6","1221","Parole Board Meeting"
"tinyllama","stanford_prison","8","7","1221","The Parole Board Meeting"
"tinyllama","stanford_prison","8","8","1221","The Parole Board Meeting"
"tinyllama","stanford_prison","8","9","1221","The Prison Experiment"
"tinyllama","stanford_prison","8","10","1221","The Prison Experiments"
"tinyllama","stanford_prison","9","1","1420","The Stanford Study That Changed History"
"tinyllama","stanford_prison","9","2","1420","The Stanford Psychology Prison Study: A Failure of Oversight"
"tinyllama","stanford_prison","9","3","1420","The Final Day: Debriefing and Reconciliations"
"tinyllama","stanford_prison","9","4","1420","The Stanford Study: A Look Back"
"tinyllama","stanford_prison","9","5","1420","The Stanford prison experiment: A critical analysis"
"tinyllama","stanford_prison","9","6","1420","The Stanford prison experiment"
"tinyllama","stanford_prison","9","7","1420","The Stanford Experiment: A Look Back"
"tinyllama","stanford_prison","9","8","1420","The Stanford Psychology Prison Experiments"
"tinyllama","stanford_prison","9","9","1420","The Stanford Study: A Brutal Conclusion"
"tinyllama","stanford_prison","9","10","1420","The Stanford Study and its Consequences"
"tinyllama","stanford_prison","10","1","1530","The Prisoner's Dilemma: A Case Study in Situational Attribution"
"tinyllama","stanford_prison","10","2","1530","The Psychology of Prisons"
"tinyllama","stanford_prison","10","3","1530","The Prison Experiment: A Case Study in Situational Attribution"
"tinyllama","stanford_prison","10","4","1530","The Psychology of Prisoner Abuse"
"tinyllama","stanford_prison","10","5","1530","The Prison Experiment"
"tinyllama","stanford_prison","10","6","1530","The Prison Experiment: A Case Study in Situational Attribution"
"tinyllama","stanford_prison","10","7","1530","The Psychology of Prisons"
"tinyllama","stanford_prison","10","8","1530","The Psychology of Prison"
"tinyllama","stanford_prison","10","9","1530","The Psychology of Prison Breakouts"
"tinyllama","stanford_prison","10","10","1530","The Psychology of Prisons"
"tinyllama","stanford_prison","11","1","1715","The Stanford Prison Experiment - A Critical Analysis"
"tinyllama","stanford_prison","11","2","1715","The Stanford Prison Experiment - A Critique"
"tinyllama","stanford_prison","11","3","1715","The Stanford Prison Experiment: A Critical Analysis"
"tinyllama","stanford_prison","11","4","1715","The Stanford Prison Experiment: A Case Study in Psychological Manipulation"
"tinyllama","stanford_prison","11","5","1715","Zimbardo's Prison Experiment: A Brief Overview"
"tinyllama","stanford_prison","11","6","1715","The Stanford Prison Experiment: A Critical Analysis"
"tinyllama","stanford_prison","11","7","1715","The Stanford Prison Experiment: A Brief Analysis"
"tinyllama","stanford_prison","11","8","1715","The Stanford Prison Experiment - A Critique"
"tinyllama","stanford_prison","11","9","1715","The Stanford Prison Experiment: A Critical Analysis"
"tinyllama","stanford_prison","11","10","1715","The Stanford Prison Experiment: A Brief Overview"
"mistral-7b-v0.3","stanford_prison","1","1","0","Summer '71: Staged Arrests in Palo Altro's College Scene"
"mistral-7b-v0.3","stanford_prison","1","2","0","Paid to be Arrested: A Controversial Psychological Study"
"mistral-7b-v0.3","stanford_prison","1","3","0","Summer '71: Staged Arrests in a College Psych Study"
"mistral-7b-v0.3","stanford_prison","1","4","0","Paid Arrests: A Controversial College Psychological Study"
"mistral-7b-v0.3","stanford_prison","1","5","0","Summer '71: Staged Arrests in Palo Altro's Psychological Experiment"
"mistral-7b-v0.3","stanford_prison","1","6","0","Summer '71: Staged Arrests in Palo Altro's College Scene"
"mistral-7b-v0.3","stanford_prison","1","7","0","Summer '71: Staged Arrests in a Psychological Experiment"
"mistral-7b-v0.3","stanford_prison","1","8","0","Paid to be Arrested: A Controversial Psychological Experiment"
"mistral-7b-v0.3","stanford_prison","1","9","0","Paid to be Arrested: A College Psychological Experiment"
"mistral-7b-v0.3","stanford_prison","1","10","0","Paid Arrests: A Controversial Psychological Study"
"mistral-7b-v0.3","stanford_prison","2","1","64","Stanford Prison: Breaking Down Barriers"
"mistral-7b-v0.3","stanford_prison","2","2","64","The Birth of the Infamous Stanford Prision Experiment"
"mistral-7b-v0.3","stanford_prison","2","3","64","Stanford Prison Study: Breaking Down Barriers"
"mistral-7b-v0.3","stanford_prison","2","4","64","Zimbardo Unleashes the Stanford Experiment"
"mistral-7b-v0.3","stanford_prison","2","5","64","The Unforeseen Outcomes of the Stanford prison Experiment"
"mistral-7b-v0.3","stanford_prison","2","6","64","The Birth of the StanfordPrisonExperiment: A Psychologist's Quest to Break the Cycle"
"mistral-7b-v0.3","stanford_prison","2","7","64","Stanford Prison: A Social Experiment Gone Awry"
"mistral-7b-v0.3","stanford_prison","2","8","64","Stanford Prison: A Social Experiment Gone Awry"
"mistral-7b-v0.3","stanford_prison","2","9","64","Zimbardo Unleashes the Stanford Experiment"
"mistral-7b-v0.3","stanford_prison","2","10","64","Zimbardo’s Unforeseen Prison Dynamics"
"mistral-7b-v0.3","stanford_prison","3","1","291","Stanford Prison Experiment: Creating a Controlled Prison Environment"
"mistral-7b-v0.3","stanford_prison","3","2","291","Stanford Prison Experiment: Role Playing Guard vs. Prisoner"
"mistral-7b-v0.3","stanford_prison","3","3","291","Stanford Prison Experiment: Creating a Controlled Chaos"
"mistral-7b-v0.3","stanford_prison","3","4","291","Stanford Prison Experiment: Role-Playing Guard vs. Prisoner"
"mistral-7b-v0.3","stanford_prison","3","5","291","Stanford Prison Experiment: Role Playing Guard vs. Prisoner"
"mistral-7b-v0.3","stanford_prison","3","6","291","Stanford Prison Experiment: Guard vs. Prisoner Roles"
"mistral-7b-v0.3","stanford_prison","3","7","291","Stanford Prison Experiment: Creating a Controlled Prison Environment"
"mistral-7b-v0.3","stanford_prison","3","8","291","Stanford Prison Experiment: Role Playing Guard vs. Prisoner"
"mistral-7b-v0.3","stanford_prison","3","9","291","Stanford Prison Experiment: Creating a Controlled Prison Environment"
"mistral-7b-v0.3","stanford_prison","3","10","291","Stanford Prison Experiment: Creating a Controlled Chaos"
"mistral-7b-v0.3","stanford_prison","4","1","497","Stanford Prison Experiment: Setting Up the Mock Prison"
"mistral-7b-v0.3","stanford_prison","4","2","497","Staging the Prison: Preparing the Mock Prison Setting"
"mistral-7b-v0.3","stanford_prison","4","3","497","Staging the Prison: Preparing Guards and Prisoners"
"mistral-7b-v0.3","stanford_prison","4","4","497","Stanford Prison Experiment Setup: Guards' Comfort vs. Prisoners' Confinement"
"mistral-7b-v0.3","stanford_prison","4","5","497","Stanford Prison Experiment Setup: Prison Cells and Guards' Quarters"
"mistral-7b-v0.3","stanford_prison","4","6","497","Staging the Prison: Preparing Guards and Prisoners"
"mistral-7b-v0.3","stanford_prison","4","7","497","Stanford Prison Experiment Setup: Guards' Comfort vs. Prisoners' Confinement"
"mistral-7b-v0.3","stanford_prison","4","8","497","Staging the Prison: Preparing the Guards and Prisoners"
"mistral-7b-v0.3","stanford_prison","4","9","497","Staging the Prison: Preparing Guards and Prisoners"
"mistral-7b-v0.3","stanford_prison","4","10","497","Stanford Prison Experiment: Setting Up the Mock Prison"
"mistral-7b-v0.3","stanford_prison","5","1","669","Arrival, Rules, and First Night in Stanford Prison"
"mistral-7b-v0.3","stanford_prison","5","2","669","Prisoners Settle In, Rules Enforced, First Night's Count"
"mistral-7b-v0.3","stanford_prison","5","3","669","First Night in Stanford Prison: Rules, Cell Assignment, and Initial Count"
"mistral-7b-v0.3","stanford_prison","5","4","669","Prisoners Settle In: Rules, Routine, and First Night"
"mistral-7b-v0.3","stanford_prison","5","5","669","First Night in Stanford Prison: Rules, Routine, and Restrictions"
"mistral-7b-v0.3","stanford_prison","5","6","669","Arrival and Initial Rules at the Stanford Prison Experiment"
"mistral-7b-v0.3","stanford_prison","5","7","669","Arrival and Initial Rules in Stanford Prison Experiment"
"mistral-7b-v0.3","stanford_prison","5","8","669","First Night in Stanford Prison: Rules, Cell Assignments, and Counting Inmates"
"mistral-7b-v0.3","stanford_prison","5","9","669","First Night in Stanford Prison: Rules, Identities, and Unease"
"mistral-7b-v0.3","stanford_prison","5","10","669","Prisoners Settle In: First Night and Rules"
"mistral-7b-v0.3","stanford_prison","6","1","763","Prisoner Rebellion and Psychological Manipulation"
"mistral-7b-v0.3","stanford_prison","6","2","763","Rebellion Erupts in Prison Experiment"
"mistral-7b-v0.3","stanford_prison","6","3","763","Rebellion and Psychological Manipulation Emerge in Prison Experiment"
"mistral-7b-v0.3","stanford_prison","6","4","763","Prisoner Rebellion and Psychological Manipulation"
"mistral-7b-v0.3","stanford_prison","6","5","763","Rebellion Erupts Among Prisoners; Psychological Tactics Introduced"
"mistral-7b-v0.3","stanford_prison","6","6","763","Prisoner Rebellion and Psychological Manipulation"
"mistral-7b-v0.3","stanford_prison","6","7","763","Prisoner Rebellion and Psychological Manipulation"
"mistral-7b-v0.3","stanford_prison","6","8","763","Prisoner Rebellion and Psychological Manipulation"
"mistral-7b-v0.3","stanford_prison","6","9","763","Prisoner Rebellion and Psychological Manipulation"
"mistral-7b-v0.3","stanford_prison","6","10","763","Prisoner Rebellion and Psychological Tactics"
"mistral-7b-v0.3","stanford_prison","7","1","1006","Priest Visit Unveils Inmate Despair; Parole Hearing Intensifies"
"mistral-7b-v0.3","stanford_prison","7","2","1006","Priest Visit Reveals Prisoners' Desperate Plight"
"mistral-7b-v0.3","stanford_prison","7","3","1006","Priest Visit Reveals Inmate Despair; Prisoners Lose Hope"
"mistral-7b-v0.3","stanford_prison","7","4","1006","Priest Visit and Parole Hearing Amidst Escalating Cruelty"
"mistral-7b-v0.3","stanford_prison","7","5","1006","Priest Visit Reveals Inmate Despair; Parole Hearing Enforces Humiliation"
"mistral-7b-v0.3","stanford_prison","7","6","1006","Priest Visit and Parole Hearing: A Turning Point in the Experiment"
"mistral-7b-v0.3","stanford_prison","7","7","1006","Priest Visit and Parole Hearing: Power Struggles and Identity Loss"
"mistral-7b-v0.3","stanford_prison","7","8","1006","Priest Visit Reveals Prisoners' Desperate Plight"
"mistral-7b-v0.3","stanford_prison","7","9","1006","Priest Visit Unveils Prisoners' Desperate Plight"
"mistral-7b-v0.3","stanford_prison","7","10","1006","Priest Visit Reveals Prisoners' Desperate Plight"
"mistral-7b-v0.3","stanford_prison","8","1","1221","Prisoners' Desperate Bids for Freedom and the Emergence of Guard Hierarchy"
"mistral-7b-v0.3","stanford_prison","8","2","1221","Prisoner Rebellion and Devolution of Prison Culture"
"mistral-7b-v0.3","stanford_prison","8","3","1221","Prisoners' Breaking Point: Hunger Strike and Solitary Confinement"
"mistral-7b-v0.3","stanford_prison","8","4","1221","The Prisoner's Dilemma: Forfeiting Freedom for False Hope"
"mistral-7b-v0.3","stanford_prison","8","5","1221","Prisoner Rebellion and Devolution of Prison System"
"mistral-7b-v0.3","stanford_prison","8","6","1221","The Prisoner's Dilemma: Forfeiting Freedom for False Hope"
"mistral-7b-v0.3","stanford_prison","8","7","1221","The Prisoner's Dilemma: Forfeiting Freedom for False Hope"
"mistral-7b-v0.3","stanford_prison","8","8","1221","The Prisoner's Dilemma: Forfeiting Freedom for False Hope"
"mistral-7b-v0.3","stanford_prison","8","9","1221","The Prisoner's Dilemma: Forfeiting Freedom for False Hope"
"mistral-7b-v0.3","stanford_prison","8","10","1221","The Prisoner's Dilemma: Forfeiting Freedom for False Hope"
"mistral-7b-v0.3","stanford_prison","9","1","1420","Christina Masalik's Intervention and the Early Termination of the SPE"
"mistral-7b-v0.3","stanford_prison","9","2","1420","Christina Masalik's Intervention and the End of the Infamous Stanford Prision Experiment"
"mistral-7b-v0.3","stanford_prison","9","3","1420","Christina Masalik's Intervention and the Early Termination of the SPE"
"mistral-7b-v0.3","stanford_prison","9","4","1420","Christina Masalik Halts the Stanford Experiment"
"mistral-7b-v0.3","stanford_prison","9","5","1420","Christina Masalik's Intervention and the End of the Infamous Stanford Prision Experiment"
"mistral-7b-v0.3","stanford_prison","9","6","1420","Christina Masalik's Intervention and the Downfall of the SPE"
"mistral-7b-v0.3","stanford_prison","9","7","1420","Christina Masalik's Intervention and the Downfall of the Experiment"
"mistral-7b-v0.3","stanford_prison","9","8","1420","Christina Masalik's Intervention and the End of the Infamous Stanford Prision Experiment"
"mistral-7b-v0.3","stanford_prison","9","9","1420","Christina Masalik Halts the Stanford prison Experiment"
"mistral-7b-v0.3","stanford_prison","9","10","1420","Christina Masalik's Intervention and the End of the Infamous Stanford Prision Experiment"
"mistral-7b-v0.3","stanford_prison","10","1","1530","Zimbardo Prison Experiment: Shaping Personalities Through Situations"
"mistral-7b-v0.3","stanford_prison","10","2","1530","The Prison Experiment's Impact & Controversies"
"mistral-7b-v0.3","stanford_prison","10","3","1530","The Power of Situation: Zimbado's Prison Experiment"
"mistral-7b-v0.3","stanford_prison","10","4","1530","The Power of Situation: Zimbado's Prison Experiment"
"mistral-7b-v0.3","stanford_prison","10","5","1530","The Power of Situation: A Closer Look at the Prison Experiment"
"mistral-7b-v0.3","stanford_prison","10","6","1530","Shaping Personalities Through Situations: The Prison Experiment's Legacy"
"mistral-7b-v0.3","stanford_prison","10","7","1530","The Power of Situation: A Closer Look at the Stanford Prison Experiment"
"mistral-7b-v0.3","stanford_prison","10","8","1530","The Power of Situation: A Closer Look at Zimbardro's Prison Experiment"
"mistral-7b-v0.3","stanford_prison","10","9","1530","The Power of Situation Over Individuality: A Look Into Zimbado's Prison Experiment"
"mistral-7b-v0.3","stanford_prison","10","10","1530","Shaping Personalities Through Prisons: A Closer Look at Zimbardro's Experiment"
"mistral-7b-v0.3","stanford_prison","11","1","1715","Zimbardo's Prison Experiment: A Six on the Ethical Scale"
"mistral-7b-v0.3","stanford_prison","11","2","1715","Zimbardo's Prison Experiment: Ethical Dilemma at Six"
"mistral-7b-v0.3","stanford_prison","11","3","1715","Zimbardo's Prison Experiment: Ethical Dilemma at Six"
"mistral-7b-v0.3","stanford_prison","11","4","1715","Zimbardo's Prison Experiment: A Questionable Ethical Six"
"mistral-7b-v0.3","stanford_prison","11","5","1715","Zimbardo's Prison Experiment: Ethical Dilemma at Six"
"mistral-7b-v0.3","stanford_prison","11","6","1715","Zimbardo's Prison Experiment: Ethical Dilemma at Six"
"mistral-7b-v0.3","stanford_prison","11","7","1715","Zimbardo's Prison Experiment: Ethical Dilemma at Six"
"mistral-7b-v0.3","stanford_prison","11","8","1715","Zimbardo's Prison Experiment: Ethical Dilemma at Six"
"mistral-7b-v0.3","stanford_prison","11","9","1715","Zimbardo's Prison Experiment: A Questionable Ethical Six"
"mistral-7b-v0.3","stanford_prison","11","10","1715","Zimbardo's Prison Experiment: Ethical Controversies Revealed"
